32818,649.4736842105264, None, None
 3268,1554.8936170212767,42.483434,-70.888223
 2601,503.23943661971833,42.288168,-71.145032
88335,929.1891891891892,42.4098,-71.085081
111738,5166.666666666667,42.395355,-71.247958
109893,1569.7674418604652,42.38837,-71.026854
 2907,953.8461538461538,42.365635,-71.104304
 5638,1120.0,42.385875,-71.09619
 6507,458.7577639751553,42.275935,-71.027749
14717,2306.0,42.481345,-71.123476
 2103,564.4615384615385,42.34557,-71.081696
 4072,2512.8,42.402028,-71.035402
 1572,1118.095238095238,42.385875,-71.09619
 2806,1825.3846153846155, None, None
 6851,2950.0,42.416769,-71.105122
  577,2268.3870967741937,42.398961,-71.102197
 8187,1417.0588235294117,42.277378,-71.127103
109868,772.8260869565217, None, None
 2788,1954.2857142857142,42.192747,-71.059709
 4009,2253.103448275862,42.377644,-71.03133
70197,483.38028169014086,42.288168,-71.145032
 7328,2680.0,42.336252,-71.148774
 5381,3033.75, None, None
 6254,3562.5,42.362259,-71.086206
 8497,2657.6470588235293,42.498558,-70.954141
   10,879.7674418604652,42.262866,-71.095677
 3396,1981.8181818181818,42.49331,-71.278346
 3925,2248.9655172413795,42.377644,-71.03133
 5081,1516.9565217391305,42.314177,-71.21603
 1406,1308.888888888889,42.22958,-71.030926
 6637,8892.0,42.443302,-71.068052
 3673,1624.2857142857142,42.413444,-71.108991
 1850,1977.857142857143,42.192747,-71.059709
14836,1536.2790697674418,42.38837,-71.026854
 8595,1262.6666666666667,42.410149,-71.175919
 3199,1338.9473684210527, None, None
 9068,1699.0243902439024,42.258447,-71.081447
  562,1513.5483870967741,42.398961,-71.102197
 4457,1813.8461538461538,42.352247,-71.046901
13820,2605.0,42.512725,-70.89209
70240,431.625,42.325366,-71.099579
 5376,3033.75, None, None
10016,1802.608695652174,42.489127,-71.278935
 4455,1813.8461538461538,42.352247,-71.046901
45080,1516.9565217391305,42.314177,-71.21603
11809,852.75,42.333612,-71.049923
111220,3660.0,42.443302,-71.068052
 6111,1830.0, None, None
24716,6768.0,42.443302,-71.068052
25969,2741.7391304347825,42.489127,-71.278935
 5255,2010.967741935484,42.398961,-71.102197
 4574,2995.714285714286,42.549752,-70.931153
 7961,2191.304347826087,42.489127,-71.278935
 3210,4494.0, None, None
 4373,3975.0,42.416769,-71.105122
 5725,583.68, None, None
74624,212.30769230769232, None, None
 3405,2109.6774193548385,42.398961,-71.102197
 3286,890.4878048780488,42.26918,-70.952467
11545,2055.5555555555557,42.345632,-71.081223
 1216,389.03225806451616,42.389718,-71.117016
 2634,601.9512195121952,42.255884,-71.008922
 7340,2868.0,42.398446,-71.234394
 1154,2770.5882352941176,42.498558,-70.954141
 3126,2274.285714285714,42.414274,-71.119813
  386,285.53956834532374,42.335873,-71.088906
 4523,696.6666666666666,42.420494,-71.015176
 1578,1284.0,42.319958,-71.094067
 5733,498.90410958904107,42.254584,-71.049864
 3984,2404.4444444444443,42.345632,-71.081223
 1680,2080.714285714286,42.192747,-71.059709
 9319,619.8260869565217, None, None
17401,508.69565217391306,42.266442,-70.853888
 3860,2517.6923076923076, None, None
 4941,3731.25, None, None
 6176,1781.5384615384614,42.352247,-71.046901
 8312,1690.2439024390244,42.258447,-71.081447
 7902,2440.0,42.414274,-71.119813
 6773,672.0,42.330555,-71.068787
12888,1810.7692307692307,42.352247,-71.046901
 1296,1477.7142857142858,42.402773,-71.043325
 4575,3000.0,42.549752,-70.931153
 3152,2385.0,42.339097,-71.106836
10425,2872.9411764705883,42.498558,-70.954141
 5742,378.0612244897959,42.144302,-71.256475
 2625,1460.8163265306123,42.383968,-71.092101
   75,566.71875,42.201881,-70.946697
 1181,1194.915254237288,42.456528,-70.993273
24619,1390.0,42.22958,-71.030926
 4008,2253.103448275862,42.377644,-71.03133
  471,482.3529411764706,42.261276,-70.99311
 3308,1523.75,42.580255,-70.886459
  795,342.5806451612903, None, None
 5648,1774.2857142857142,42.192747,-71.059709
 1526,480.0,42.389324,-71.223303
 8196,1942.5,42.512725,-70.89209
 4462,3070.4347826086955,42.489127,-71.278935
 4781,1501.304347826087,42.314177,-71.21603
 2118,564.4615384615385,42.34557,-71.081696
 2932,1052.9577464788733,42.342466,-71.140502
 1218,389.03225806451616,42.389718,-71.117016
44541,3163.6363636363635,42.303676,-70.919766
 3458,2076.521739130435,42.489127,-71.278935
 7126,2921.25, None, None
 9061,885.5696202531645,42.334168,-71.048924
 3716,1443.9130434782608,42.314177,-71.21603
 5251,2010.967741935484,42.398961,-71.102197
 5297,673.1428571428571,42.356395,-71.062424
19573,2739.1304347826085,42.489127,-71.278935
 7617,1530.0,42.277378,-71.127103
 3622,789.5454545454545,42.375811,-70.987603
 5299,985.7142857142857, None, None
70059,385.0,42.41437,-71.109877
70087,640.5555555555555,42.420494,-71.015176
 4048,2925.714285714286,42.414274,-71.119813
 6700,2418.2608695652175,42.489127,-71.278935
  247,470.958904109589,42.254584,-71.049864
 8284,1936.8,42.402028,-71.035402
 3632,788.1818181818181,42.375811,-70.987603
45211,897.75,42.333612,-71.049923
 8533,2486.6666666666665,42.336252,-71.148774
61916,2071.1111111111113,42.345632,-71.081223
 2201,1689.090909090909,42.49331,-71.278346
11384,1647.906976744186,42.38837,-71.026854
 2913,1033.3333333333333,42.417833,-71.164714
 2784,1956.4285714285713,42.192747,-71.059709
 9216,1558.4615384615386,42.352247,-71.046901
111640,5287.5,42.362259,-71.086206
 7863,2005.0,42.512725,-70.89209
 8159,1939.2,42.402028,-71.035402
 2438,1719.5121951219512,42.258447,-71.081447
 4591,3051.4285714285716,42.549752,-70.931153
 6123,1828.421052631579, None, None
 2066,307.5,42.364331,-71.186377
 5911,2662.5, None, None
 2839,1409.3023255813953,42.38837,-71.026854
39683,3188.0,42.398446,-71.234394
 3613,1510.4347826086957,42.314177,-71.21603
 9272,3232.5, None, None
 1057,911.8421052631579,42.401721,-71.116808
 2171,610.3448275862069,42.430243,-71.082798
 4343,3970.0,42.416769,-71.105122
 6153,1781.5384615384614,42.352247,-71.046901
25991,2420.769230769231, None, None
 1121,2276.0,42.481345,-71.123476
 1137,1864.1379310344828,42.377644,-71.03133
70160,430.875,42.325366,-71.099579
15977,2739.1304347826085,42.489127,-71.278935
 8963,2290.0,42.416769,-71.105122
 5394,3037.5, None, None
 2546,1249.090909090909,42.319958,-71.094067
36844,3090.0,42.323132,-71.099592
 6542,2450.0,42.336252,-71.148774
80619,1601.860465116279,42.38837,-71.026854
 1160,588.1967213114754,42.436391,-71.212514
70265,437.3006134969325, None, None
 5045,1102.6666666666667,42.410149,-71.175919
 4770,2510.5263157894738,42.41787,-71.010378
 5391,3037.5, None, None
11835,2055.5555555555557,42.345632,-71.081223
 3235,5006.666666666667,42.395355,-71.247958
  262,1110.4761904761904,42.385875,-71.09619
 4189,1770.7692307692307,42.352247,-71.046901
49902,4980.0,42.266353,-70.968781
 5868,1648.5714285714287,42.413444,-71.108991
 4049,2925.714285714286,42.414274,-71.119813
45326,2700.0, None, None
 6460,1213.2203389830509,42.456528,-70.993273
  834,1339.4594594594594, None, None
 1510,799.1208791208791,42.261535,-71.1223
56618,1863.2432432432433, None, None
 1268,1337.3684210526317, None, None
 4541,2085.4545454545455,42.49331,-71.278346
70154,111.61695447409733,42.270275,-70.857409
 7343,2793.75, None, None
43011,1421.6326530612246,42.383968,-71.092101
 4188,1770.7692307692307,42.352247,-71.046901
 9085,2183.076923076923,42.29108,-71.185716
 1257,669.7142857142857,42.356395,-71.062424
 2054,717.0588235294117,42.381889,-70.98615
 9074,1930.0,42.512725,-70.89209
 9288,2801.25, None, None
 4768,2510.5263157894738,42.41787,-71.010378
 4242,2845.0,42.512725,-70.89209
 8268,2208.8888888888887,42.345632,-71.081223
 7762,2533.6363636363635,42.323132,-71.099592
 4156,1767.6923076923076,42.352247,-71.046901
 1541,1895.0,42.532317,-70.888384
 3660,1621.4285714285713,42.413444,-71.108991
 9021,858.5185185185185,42.241728,-71.130753
 1300,1477.7142857142858,42.402773,-71.043325
36841,3090.0,42.323132,-71.099592
 9211,1458.5714285714287,42.413444,-71.108991
 7337,2680.0,42.336252,-71.148774
 4285,1427.7551020408164,42.383968,-71.092101
13403,2798.823529411765,42.498558,-70.954141
 2623,1460.8163265306123,42.383968,-71.092101
 2079,1251.4285714285713,42.139833,-71.006985
 4526,2423.5714285714284,42.192747,-71.059709
 1291,1476.0,42.402773,-71.043325
70111,411.0179640718563,42.125597,-71.011692
12432,746.3736263736264,42.261535,-71.1223
 5837,2897.1428571428573,42.414274,-71.119813
 7657,1615.0,42.532317,-70.888384
 1939,588.1967213114754,42.436391,-71.212514
88344,3096.0,42.398446,-71.234394
70258,430.875,42.325366,-71.099579
 1338,1252.5,42.233513,-71.006101
 7788,2007.5,42.512725,-70.89209
76592,1613.3333333333333,42.532317,-70.888384
 1026,720.0,42.179866,-71.029401
 2074,307.5,42.364331,-71.186377
 2362,1293.8181818181818,42.319958,-71.094067
16403,2066.470588235294,42.277378,-71.127103
  176,1694.2857142857142,42.413444,-71.108991
77376,2947.5, None, None
 3726,1443.9130434782608,42.314177,-71.21603
  780,750.9090909090909,42.27135,-71.082411
 2282,389.0217391304348,42.274382,-71.116781
 4459,2437.2413793103447,42.377644,-71.03133
 4573,2995.714285714286,42.549752,-70.931153
 7806,4134.0, None, None
 2861,987.1232876712329,42.39295,-71.128818
  151,449.4267515923567,42.403375,-71.127338
  384,421.9148936170213,42.358941,-71.09363
 5780,3540.0,42.362259,-71.086206
 3049,1616.1290322580646,42.398961,-71.102197
 2550,453.20754716981133,42.365778,-71.104131
 7234,1116.774193548387,42.408604,-70.993409
 7263,3727.5, None, None
10603,464.72049689440996,42.275935,-71.027749
 4549,2085.4545454545455,42.49331,-71.278346
86178,2725.714285714286,42.414274,-71.119813
 1281,1337.3684210526317, None, None
 4787,1502.608695652174,42.314177,-71.21603
 6252,3555.0,42.362259,-71.086206
 5542,1420.8,42.242995,-70.948461
 6134,1825.2631578947369, None, None
 9095,2178.4615384615386,42.29108,-71.185716
   71,565.78125,42.201881,-70.946697
 5881,550.9923664122138, None, None
 8479,2654.1176470588234,42.498558,-70.954141
 1479,507.7852348993289,42.395377,-71.029581
86971,969.0,42.35483,-71.181197
 1616,2131.304347826087,42.489127,-71.278935
70271,437.6687116564417, None, None
18924,2010.0,42.512725,-70.89209
38618,1945.0,42.532317,-70.888384
 2920,1031.6666666666667,42.417833,-71.164714
49835,1386.6666666666667,42.395355,-71.247958
 6284,1697.560975609756,42.258447,-71.081447
 5797,783.2967032967033,42.261535,-71.1223
 5628,757.6595744680851,42.384554,-71.182453
 2897,1809.2307692307693,42.352247,-71.046901
109914,1963.6363636363637,42.49331,-71.278346
 3345,2098.064516129032,42.398961,-71.102197
26495,457.639751552795,42.275935,-71.027749
 7523,1469.2682926829268,42.258447,-71.081447
70091,640.5555555555555,42.420494,-71.015176
31257,473.6170212765957,42.443715,-71.072003
 3719,1443.9130434782608,42.314177,-71.21603
  621,663.8181818181819,42.330555,-71.068787
 4234,2847.5,42.512725,-70.89209
26500,2781.176470588235,42.498558,-70.954141
 4581,1500.0,42.352247,-71.046901
 5607,305.4077253218884,42.120694,-71.325217
 6170,1781.5384615384614,42.352247,-71.046901
11609,1831.875,42.275418,-71.140573
 3032,2310.967741935484,42.398961,-71.102197
 8250,2208.8888888888887,42.345632,-71.081223
 9026,598.4615384615385,42.373088,-71.096361
109829,1435.2941176470588,42.266943,-71.03587
 2719,493.28859060402687,42.395377,-71.029581
 4456,1813.8461538461538,42.352247,-71.046901
 1058,911.8421052631579,42.401721,-71.116808
 4451,950.5263157894736,42.401721,-71.116808
 7761,2536.3636363636365,42.323132,-71.099592
 1685,1212.5,42.580255,-70.886459
 3378,1208.888888888889,42.22958,-71.030926
 4824,2560.0,42.345632,-71.081223
  919,423.52941176470586,42.406006,-71.081695
  973,447.2049689440994,42.275935,-71.027749
 4752,1038.857142857143, None, None
89618,1658.0,42.481345,-71.123476
49827,2996.0,42.398446,-71.234394
  325,408.3157894736842,42.253892,-71.16643
 3520,797.7272727272727,42.375811,-70.987603
 9040,1731.0,42.369203,-71.101015
 5650,1753.8461538461538, None, None
 3036,2310.967741935484,42.398961,-71.102197
21599,1087.5,42.362259,-71.086206
   82,566.71875,42.201881,-70.946697
 7646,1708.235294117647,42.277378,-71.127103
 7212,3723.75, None, None
   77,566.71875,42.201881,-70.946697
28618,1946.6666666666667,42.532317,-70.888384
17094,616.2295081967213,42.436391,-71.212514
 6280,3437.1428571428573,42.139833,-71.006985
 8548,2480.0,42.336252,-71.148774
 4158,1767.6923076923076,42.352247,-71.046901
 9271,3236.25, None, None
 8462,2446.6666666666665,42.336252,-71.148774
51835,1982.142857142857,42.192747,-71.059709
22358,1561.8181818181818,42.49331,-71.278346
 9035,1825.2631578947369, None, None
 8327,949.811320754717,42.486346,-71.197685
 8808,950.9433962264151,42.486346,-71.197685
 7229,4000.0,42.266353,-70.968781
13859,2949.0,42.339097,-71.106836
26627,4465.714285714285,42.139833,-71.006985
  282,955.8904109589041,42.39295,-71.128818
 5104,274.0, None, None
 9191,1613.6842105263158, None, None
 2548,1250.1818181818182,42.319958,-71.094067
 4531,2085.4545454545455,42.49331,-71.278346
 8599,1262.6666666666667,42.410149,-71.175919
 6496,414.2696629213483,42.462891,-70.948957
12821,628.1739130434783, None, None
  387,285.75539568345323,42.335873,-71.088906
 8632,2517.391304347826,42.489127,-71.278935
11802,474.6575342465753,42.254584,-71.049864
13827,2602.5,42.512725,-70.89209
 8855,3492.8571428571427,42.549752,-70.931153
11971,2350.344827586207,42.377644,-71.03133
 5069,1371.4285714285713,42.383968,-71.092101
 8862,3488.5714285714284,42.549752,-70.931153
 7181,2796.0,42.443302,-71.068052
 4905,2448.8888888888887,42.345632,-71.081223
 2754,2053.3333333333335,42.345632,-71.081223
 1814,1240.3636363636363,42.319958,-71.094067
16434,1764.6153846153845,42.352247,-71.046901
 4795,1501.304347826087,42.314177,-71.21603
 4050,2925.714285714286,42.414274,-71.119813
 8947,2316.0,42.339097,-71.106836
 1633,2911.4285714285716,42.414274,-71.119813
 2374,951.8918918918919,42.4098,-71.085081
 3580,4657.5,42.362259,-71.086206
 6461,1214.2372881355932,42.456528,-70.993273
 2046,718.2352941176471,42.381889,-70.98615
 7817,4170.0, None, None
70252,430.875,42.325366,-71.099579
 4801,1501.304347826087,42.314177,-71.21603
 7498,3354.5454545454545,42.303676,-70.919766
  574,2268.3870967741937,42.398961,-71.102197
 2810,1825.3846153846155, None, None
17255,3720.0, None, None
   64,137.82918149466192,42.474775,-70.89366
 4383,2977.5, None, None
 1211,2348.2758620689656,42.377644,-71.03133
17011,2007.5,42.512725,-70.89209
49830,2992.0,42.398446,-71.234394
 8845,1529.3333333333333,42.410149,-71.175919
  626,548.5714285714286,42.499312,-71.162566
 7626,1621.875,42.275418,-71.140573
41111,1131.1475409836066,42.39743,-71.040116
 3174,2144.3478260869565,42.489127,-71.278935
 6822,984.0,42.350453,-71.108831
 6131,1826.842105263158, None, None
11972,2350.344827586207,42.377644,-71.03133
 2714,402.1276595744681,42.358941,-71.09363
 4825,2560.0,42.345632,-71.081223
54618,1864.8648648648648, None, None
 3718,1443.9130434782608,42.314177,-71.21603
 4939,3511.764705882353,42.498558,-70.954141
 6431,1227.857142857143,42.233513,-71.006101
 8864,3488.5714285714284,42.549752,-70.931153
13407,2795.294117647059,42.498558,-70.954141
 2924,1055.4929577464789,42.342466,-71.140502
42819,626.4406779661017,42.424888,-70.916003
70204,229.126213592233,42.418591,-71.075771
81835,1982.142857142857,42.192747,-71.059709
25712,1239.2727272727273,42.319958,-71.094067
 2359,1171.0344827586207, None, None
16177,1781.5384615384614,42.352247,-71.046901
18251,2397.1428571428573,42.414274,-71.119813
49908,1191.4285714285713,42.549752,-70.931153
 6128,1826.842105263158, None, None
 3375,2182.7586206896553,42.377644,-71.03133
 2734,1146.5625,42.273004,-71.031092
  411,267.17391304347825,42.363156,-71.110605
 4547,2085.4545454545455,42.49331,-71.278346
 5485,1322.1818181818182,42.319958,-71.094067
 6752,2328.4615384615386, None, None
 2482,720.0,42.334168,-71.048924
 6688,2420.8695652173915,42.489127,-71.278935
61872,518.2978723404256,42.443715,-71.072003
70104,596.8695652173913, None, None
 2285,459.2307692307692,42.319449,-71.09816
16358,1297.7777777777778,42.22958,-71.030926
 8944,2316.0,42.339097,-71.106836
 9120,3467.1428571428573,42.549752,-70.931153
18932,2192.7272727272725,42.323132,-71.099592
 1132,476.8211920529801,42.245243,-71.027985
 4516,1060.909090909091,42.488167,-71.268268
86945,914.2105263157895,42.401721,-71.116808
 5599,547.8461538461538,42.34557,-71.081696
 1145,1249.090909090909,42.319958,-71.094067
111848,3681.4285714285716,42.549752,-70.931153
 2804,1820.7692307692307, None, None
 7580,4584.0, None, None
70202,150.3184713375796,42.23589,-71.069805
 9119,3467.1428571428573,42.549752,-70.931153
21772,1862.4,42.402028,-71.035402
 3935,2303.5714285714284,42.192747,-71.059709
 5362,1390.8,42.242995,-70.948461
 9196,988.0645161290323,42.408604,-70.993409
 5303,986.5714285714286, None, None
 2340,1887.4285714285713,42.402773,-71.043325
 5651,1751.5384615384614, None, None
 7497,3360.0,42.303676,-70.919766
111729,5287.5,42.362259,-71.086206
 5401,922.1052631578947,42.401721,-71.116808
 2270,557.34375,42.201881,-70.946697
 3493,7740.0,42.443302,-71.068052
 3559,1672.857142857143,42.413444,-71.108991
 9038,1732.5,42.369203,-71.101015
23538,2188.695652173913,42.489127,-71.278935
 3279,1554.8936170212767,42.483434,-70.888223
30294,942.1621621621622,42.4098,-71.085081
 4184,1770.7692307692307,42.352247,-71.046901
31391,622.9565217391304, None, None
15216,1974.375,42.275418,-71.140573
 7353,2793.75, None, None
 1371,623.5897435897435,42.373088,-71.096361
 3263,1491.4285714285713,42.383968,-71.092101
70067,309.68609865470853,42.460375,-71.457744
 1067,963.8961038961039,42.383073,-71.208507
 8955,2316.0,42.339097,-71.106836
 6767,3720.0, None, None
55011,586.1904761904761,42.303532,-71.071545
 8339,932.3684210526316,42.401721,-71.116808
 5245,2009.032258064516,42.398961,-71.102197
  879,1070.357142857143,42.233513,-71.006101
 7410,699.4117647058823,42.381889,-70.98615
 5554,1418.4,42.242995,-70.948461
 5723,583.68, None, None
 3692,1617.142857142857,42.413444,-71.108991
89610,2187.2727272727275,42.323132,-71.099592
 3812,1410.6382978723404,42.483434,-70.888223
 2726,602.4590163934427,42.436391,-71.212514
 1688,1213.75,42.580255,-70.886459
 6168,1781.5384615384614,42.352247,-71.046901
86932,1533.3333333333333,42.410149,-71.175919
 2670,865.609756097561,42.26918,-70.952467
 4062,2512.8,42.402028,-71.035402
 2179,957.5675675675676,42.4098,-71.085081
    8,921.4285714285714, None, None
 2668,864.8780487804878,42.26918,-70.952467
49825,5120.0,42.266353,-70.968781
  882,903.0,42.333612,-71.049923
51111,1131.1475409836066,42.39743,-71.040116
 8674,913.421052631579,42.401721,-71.116808
 4294,1425.3061224489795,42.383968,-71.092101
  260,1110.4761904761904,42.385875,-71.09619
23618,1628.3720930232557,42.38837,-71.026854
 7827,4176.0, None, None
 2078,1251.4285714285713,42.139833,-71.006985
 4037,2925.714285714286,42.414274,-71.119813
 4815,2557.777777777778,42.345632,-71.081223
  803,561.3636363636364,42.424982,-71.063517
 5658,2675.294117647059,42.498558,-70.954141
 5714,499.7260273972603,42.254584,-71.049864
 7391,1766.6666666666667,42.532317,-70.888384
  522,1013.5135135135135,42.4098,-71.085081
109846,1963.6363636363637,42.49331,-71.278346
 2192,984.1666666666666,42.417833,-71.164714
 2757,771.4285714285714,42.261535,-71.1223
 4855,931.578947368421,42.401721,-71.116808
 6285,1697.560975609756,42.258447,-71.081447
11071,2286.0,42.481345,-71.123476
82138,1947.5,42.512725,-70.89209
57618,1863.2432432432433, None, None
 2390,2010.857142857143,42.402773,-71.043325
 4167,1767.6923076923076,42.352247,-71.046901
70199,435.6521739130435,42.275935,-71.027749
 5627,757.6595744680851,42.384554,-71.182453
 5692,1026.0869565217392,42.367937,-71.178736
15241,2009.032258064516,42.398961,-71.102197
14056,2928.5714285714284,42.414274,-71.119813
27618,1945.0,42.532317,-70.888384
 5350,1334.1818181818182,42.319958,-71.094067
 3813,1410.6382978723404,42.483434,-70.888223
 2605,526.3235294117648, None, None
 1695,1365.7142857142858,42.413444,-71.108991
 1418,1335.8490566037735,42.486346,-71.197685
 1087,1225.7142857142858,42.233513,-71.006101
 1130,476.8211920529801,42.245243,-71.027985
 6124,1828.421052631579, None, None
 1345,1327.9245283018868,42.486346,-71.197685
  154,739.578947368421,42.179866,-71.029401
 9202,1251.4285714285713,42.383968,-71.092101
 1648,2917.1428571428573,42.414274,-71.119813
 6466,422.3463687150838, None, None
 6639,8892.0,42.443302,-71.068052
 4931,2160.0, None, None
 7211,3727.5, None, None
 2447,658.8785046728972,42.427576,-71.050902
  449,2603.076923076923, None, None
 2415,1014.0, None, None
 7508,2874.0,42.339097,-71.106836
 2153,986.6666666666666,42.417833,-71.164714
 7834,4596.0, None, None
91618,1658.0,42.481345,-71.123476
 7812,4158.0, None, None
 6763,2326.153846153846, None, None
 1187,1195.9322033898304,42.456528,-70.993273
  977,447.2049689440994,42.275935,-71.027749
 1677,2080.714285714286,42.192747,-71.059709
 4510,1797.857142857143,42.192747,-71.059709
 4937,3515.294117647059,42.498558,-70.954141
30619,1628.3720930232557,42.38837,-71.026854
 8500,2661.176470588235,42.498558,-70.954141
10612,680.7272727272727,42.330555,-71.068787
 2816,1830.0, None, None
70030,438.2278481012658,42.510149,-70.989516
 7654,1613.3333333333333,42.532317,-70.888384
70032,438.2278481012658,42.510149,-70.989516
  841,1376.6666666666667,42.532317,-70.888384
85562,2483.3333333333335,42.336252,-71.148774
 8461,2446.6666666666665,42.336252,-71.148774
 6260,2100.0,42.377644,-71.03133
 3301,1462.8,42.242995,-70.948461
41187,1195.9322033898304,42.456528,-70.993273
 8510,2671.764705882353,42.498558,-70.954141
61847,1864.8648648648648, None, None
 3781,3216.923076923077,42.29108,-71.185716
32910,1854.5454545454545,42.303676,-70.919766
70024,437.8481012658228,42.510149,-70.989516
 7916,2042.4,42.402028,-71.035402
 3921,2248.9655172413795,42.377644,-71.03133
 2250,458.0769230769231,42.319449,-71.09816
21835,2055.5555555555557,42.345632,-71.081223
70063,309.68609865470853,42.460375,-71.457744
39941,2542.5,42.362259,-71.086206
 7521,1467.8048780487804,42.258447,-71.081447
75618,1725.5172413793102,42.377644,-71.03133
10642,147.5098814229249,42.356306,-71.141461
 2853,1204.0,42.35483,-71.181197
 2324,932.112676056338,42.342466,-71.140502
  615,681.8181818181819,42.330555,-71.068787
 4301,1422.857142857143,42.383968,-71.092101
 1239,1713.658536585366,42.258447,-71.081447
 1877,2073.3333333333335,42.345632,-71.081223
 2462,1642.3255813953488,42.38837,-71.026854
 9232,988.5245901639345,42.39743,-71.040116
 6520,1151.1627906976744,42.38837,-71.026854
 3094,2168.181818181818,42.323132,-71.099592
11319,1111.4285714285713,42.385875,-71.09619
 1366,623.5897435897435,42.373088,-71.096361
 5243,2009.032258064516,42.398961,-71.102197
 2265,383.5483870967742,42.389718,-71.117016
 2108,564.4615384615385,42.34557,-71.081696
 7963,2191.304347826087,42.489127,-71.278935
 6727,2880.0,42.414274,-71.119813
 9121,3467.1428571428573,42.549752,-70.931153
 7917,2042.4,42.402028,-71.035402
70128,412.81437125748505,42.125597,-71.011692
 1161,475.3246753246753,42.325809,-71.140476
30249,470.958904109589,42.254584,-71.049864
 4852,1537.6744186046512,42.38837,-71.026854
 9053,1881.081081081081, None, None
 5230,1972.5,42.275418,-71.140573
 3707,1612.857142857143,42.413444,-71.108991
 4877,2658.75, None, None
16170,1781.5384615384614,42.352247,-71.046901
 4063,2515.2,42.402028,-71.035402
38481,3160.0,42.398446,-71.234394
 5080,1518.2608695652175,42.314177,-71.21603
77241,2943.75, None, None
  259,1110.4761904761904,42.385875,-71.09619
 2821,1416.2790697674418,42.38837,-71.026854
 2597,668.411214953271,42.427576,-71.050902
82130,1947.5,42.512725,-70.89209
 7977,2204.3478260869565,42.489127,-71.278935
 5734,498.4931506849315,42.254584,-71.049864
 8823,932.3684210526316,42.401721,-71.116808
109857,1985.2941176470588,42.277378,-71.127103
 2296,441.9512195121951,42.460699,-70.967777
25236,1195.9322033898304,42.456528,-70.993273
 7319,2834.1176470588234,42.498558,-70.954141
 1302,648.6486486486486,42.252083,-71.131077
 1395,1694.2857142857142,42.413444,-71.108991
21917,815.0, None, None
 1286,1476.0,42.402773,-71.043325
 7959,2191.304347826087,42.489127,-71.278935
81437,1944.0,42.402028,-71.035402
 4157,1767.6923076923076,42.352247,-71.046901
 4154,1767.6923076923076,42.352247,-71.046901
 7891,2442.8571428571427,42.414274,-71.119813
  849,1378.3333333333333,42.532317,-70.888384
 6713,3093.3333333333335,42.336252,-71.148774
 3620,789.5454545454545,42.375811,-70.987603
  633,548.1203007518797,42.499312,-71.162566
 3246,851.1627906976744,42.262866,-71.095677
15235,1195.9322033898304,42.456528,-70.993273
